"BOOK_ID","RATING"
"13193467","0.0"
"13193468","0.0"
"13193469","0.0"
"13193470","0.0"
"13193471","0.0"
"13193472","0.0"
"13193474","0.0"
"13193477","0.0"
"13193479","0.0"
"13193480","0.0"
"13193481","0.0"
"13193482","0.0"
"13193484","0.0"
"13193486","0.0"
"13193488","0.0"
"13193489","0.0"
"13193491","10.0"
"13193492","10.0"
"13193494","0.0"
"13193495","0.0"
"13193498","0.0"
"13193502","0.0"
"13193503","0.0"
"13193504","0.0"
"13193505","0.0"
"13193515","0.0"
"13193516","0.0"
"13193528","0.0"
"13193530","0.0"
"13193531","0.0"
"13193532","0.0"
"13193533","0.0"
"13193534","0.0"
"13193536","0.0"
"13193539","0.0"
"13193544","0.0"
"13193546","0.0"
"13193548","0.0"
"13193549","0.0"
"13193550","0.0"
"13193551","0.0"
"13193559","0.0"
"13193563","0.0"
"13193564","0.0"
"13193565","0.0"
"13193567","0.0"
"13193569","0.0"
"13193571","0.0"
"13193644","0.0"
"13193659","0.0"
"13193662","0.0"
"13193663","0.0"
"13193665","0.0"
"13193666","0.0"
"13193667","0.0"
"13193668","9.0"
"13193670","8.5"
"13193672","0.0"
"13193674","9.67"
"13193675","0.0"
"13193677","8.0"
"13193679","0.0"
"13193680","0.0"
"13193681","0.0"
"13193684","0.0"
"13193685","0.0"
"13193686","0.0"
"13193687","0.0"
"13193688","0.0"
"13193690","0.0"
"13193691","0.0"
"13193692","0.0"
"13193693","0.0"
"13193694","0.0"
"13193700","8.0"
"13193701","7.0"
"13193702","8.5"
"13193704","0.0"
"13193705","0.0"
"13193706","0.0"
"13193707","0.0"
"13193708","0.0"
"13193710","0.0"
"13193711","0.0"
"13193712","0.0"
"13193713","0.0"
"13193714","0.0"
"13193715","0.0"
"13193716","0.0"
"13193717","0.0"
"13193718","0.0"
"13193719","0.0"
"13193720","0.0"
"13193721","0.0"
"13193722","0.0"
"13193723","0.0"
"13193724","0.0"
"13193725","0.0"
"13193726","0.0"
"13193727","0.0"
"13193728","0.0"
"13193729","0.0"
"13193730","0.0"
"13193736","0.0"
"13193737","0.0"
"13193740","0.0"
"13193742","0.0"
"13193743","0.0"
"13193755","0.0"
"13193756","0.0"
"13193757","0.0"
"13193758","0.0"
"13193759","0.0"
"13193760","0.0"
"13193761","0.0"
"13193762","0.0"
"13193765","0.0"
"13193766","0.0"
"13193768","0.0"
"13193769","0.0"
"13193770","0.0"
"13193774","9.0"
"13193775","0.0"
"13193776","0.0"
"13193777","0.0"
"13193778","0.0"
"13193779","0.0"
"13193781","0.0"
"13193782","0.0"
"13193783","0.0"
"13193785","0.0"
"13193786","0.0"
"13193787","0.0"
"13193788","0.0"
"13193789","0.0"
"13193790","0.0"
"13193791","0.0"
"13193792","0.0"
"13193793","0.0"
"13193794","0.0"
"13193795","0.0"
"13193796","0.0"
"13193797","0.0"
"13193798","0.0"
"13193799","0.0"
"13193800","0.0"
"13193801","9.0"
"13193803","0.0"
"13193804","0.0"
"13193806","0.0"
"13193807","0.0"
"13193808","0.0"
"13193809","0.0"
"13193810","0.0"
"13193811","0.0"
"13193812","0.0"
"13193813","0.0"
"13193814","0.0"
"13193815","0.0"
"13193816","0.0"
"13193817","0.0"
"13193818","0.0"
"13193819","0.0"
"13193820","0.0"
"13193822","0.0"
"13193823","0.0"
"13193824","0.0"
"13193825","0.0"
"13193826","0.0"
"13193827","0.0"
"13193828","0.0"
"13193829","0.0"
"13193830","0.0"
"13193831","0.0"
"13193832","0.0"
"13193833","0.0"
"13193834","0.0"
"13193835","0.0"
"13193836","0.0"
"13193837","0.0"
"13193838","0.0"
"13193839","0.0"
"13193840","0.0"
"13193841","0.0"
"13193842","0.0"
"13193843","0.0"
"13193844","0.0"
"13193845","0.0"
"13193846","0.0"
"13193847","0.0"
"13193848","0.0"
"13193849","0.0"
"13193852","0.0"
"13193853","0.0"
"13193854","0.0"
"13193855","0.0"
"13193856","0.0"
"13193857","0.0"
"13193858","0.0"
"13193861","0.0"
"13193862","0.0"
"13193863","0.0"
"13193867","0.0"
"13193874","0.0"
"13193887","0.0"
"13193888","0.0"
"13193889","0.0"
"13193890","0.0"
"13193892","0.0"
"13193896","0.0"
"13193905","0.0"
"13193906","0.0"
"13193907","0.0"
"13193923","0.0"
"13193924","0.0"
"13193925","0.0"
"13193927","0.0"
"13193928","0.0"
"13193943","0.0"
"13193944","0.0"
"13193945","0.0"
"13193946","0.0"
"13193947","0.0"
"13193951","0.0"
"13193953","0.0"
"13193954","0.0"
"13193955","0.0"
"13193956","0.0"
"13193957","0.0"
"13193958","0.0"
"13193959","0.0"
"13193960","0.0"
"13193961","0.0"
"13193962","0.0"
"13193964","0.0"
"13193966","0.0"
"13193967","0.0"
"13193969","0.0"
"13193970","0.0"
"13193971","0.0"
"13193972","0.0"
"13193973","0.0"
"13193974","0.0"
"13193975","0.0"
"13193976","0.0"
"13193977","0.0"
"13194114","0.0"
"13194115","0.0"
"13194118","0.0"
"13194120","0.0"
"13194122","0.0"
"13194125","0.0"
"13194127","0.0"
"13194735","0.0"
"13195011","0.0"
"13195042","0.0"
"13198234","0.0"
"13199606","0.0"
"13199608","0.0"
"13199612","0.0"
"13199613","0.0"
"13199614","0.0"
"13199615","0.0"
"13199618","0.0"
"13199619","0.0"
"13199626","0.0"
"13199627","0.0"
"13199628","0.0"
"13199631","0.0"
"13199632","0.0"
"13199633","0.0"
"13199634","0.0"
"13199635","0.0"
"13199636","0.0"
"13199637","0.0"
"13199638","0.0"
"13199639","0.0"
"13199640","0.0"
"13199641","0.0"
"13199642","0.0"
"13199646","0.0"
"13199647","0.0"
"13199649","0.0"
"13199650","0.0"
"13199652","0.0"
"13199653","0.0"
"13199654","0.0"
"13199657","0.0"
"13199658","10.0"
"13199661","0.0"
"13199662","0.0"
"13199663","0.0"
"13199664","0.0"
"13199665","0.0"
"13199666","0.0"
"13199667","0.0"
"13199668","0.0"
"13199669","0.0"
"13199670","0.0"
"13199671","0.0"
"13199672","0.0"
"13199673","0.0"
"13199674","0.0"
"13199675","0.0"
"13199676","0.0"
"13199677","0.0"
"13199678","0.0"
"13199679","0.0"
"13199680","0.0"
"13199681","0.0"
"13199682","0.0"
"13199683","0.0"
"13199685","0.0"
"13199687","0.0"
"13199688","0.0"
"13199689","0.0"
"13199690","0.0"
"13199692","0.0"
"13199695","0.0"
"13199696","0.0"
"13199697","0.0"
"13199720","0.0"
"13199724","0.0"
"13199725","0.0"
"13199726","0.0"
"13199733","0.0"
"13199747","0.0"
"13199751","0.0"
"13199752","0.0"
"13199765","0.0"
"13240066","0.0"
"13240067","0.0"
"13240068","0.0"
"13240070","0.0"
"13240071","0.0"
"13240072","0.0"
"13240073","0.0"
"13240074","0.0"
"13240075","0.0"
"13240076","0.0"
"13240077","0.0"
"13240078","0.0"
"13240079","0.0"
"13240080","0.0"
"13240081","0.0"
"13240082","0.0"
"13240083","0.0"
"13240084","0.0"
"13240085","0.0"
"13240086","0.0"
"13240087","0.0"
"13240088","0.0"
"13240089","0.0"
"13240090","0.0"
"13240091","0.0"
"13240092","0.0"
"13240093","0.0"
"13240094","0.0"
"13240095","0.0"
"13240096","0.0"
"13240097","0.0"
"13240098","0.0"
"13240099","0.0"
"13240100","0.0"
"13240101","0.0"
"13240102","0.0"
"13240103","0.0"
"13240104","0.0"
"13240105","0.0"
"13240106","0.0"
"13240107","0.0"
"13240110","0.0"
"13240112","0.0"
"13240113","0.0"
"13240114","0.0"
"13240116","0.0"
"13240117","0.0"
"13240119","0.0"
"13240121","0.0"
"13240123","10.0"
"13240124","0.0"
"13240125","0.0"
"13240126","0.0"
"13240128","0.0"
"13240130","0.0"
"13240131","0.0"
"13240133","0.0"
"13240134","0.0"
"13240137","10.0"
"13240138","0.0"
"13240139","0.0"
"13240141","0.0"
"13240142","0.0"
"13240143","0.0"
"13240144","10.0"
"13240146","0.0"
"13240147","8.0"
"13240148","0.0"
"13240149","0.0"
"13240151","0.0"
"13240152","0.0"
"13240153","0.0"
"13240154","7.89"
"13240155","0.0"
"13240157","0.0"
"13240158","0.0"
"13240159","0.0"
"13240160","0.0"
"13240161","4.0"
"13240162","0.0"
"13240167","10.0"
"13240168","0.0"
"13240169","10.0"
"13240171","7.0"
"13240172","0.0"
"13240176","10.0"
"13240177","0.0"
"13240180","0.0"
"13240181","0.0"
"13240182","0.0"
"13240183","0.0"
"13240184","0.0"
"13240185","0.0"
"13240186","0.0"
"13240187","9.0"
"13240190","8.57"
"13240191","0.0"
"13240192","0.0"
"13240193","0.0"
"13240194","0.0"
"13240195","0.0"
"13240198","9.19"
"13240200","0.0"
"13240203","9.0"
"13240205","0.0"
"13240206","0.0"
"13240207","0.0"
"13240208","0.0"
"13240209","0.0"
"13240211","0.0"
"13240213","0.0"
"13240214","0.0"
"13240215","0.0"
"13240216","0.0"
"13240217","7.83"
"13240218","0.0"
"13240219","0.0"
"13240220","10.0"
"13240221","0.0"
"13240222","0.0"
"13240223","0.0"
"13240224","0.0"
"13240225","0.0"
"13240226","0.0"
"13240227","0.0"
"13240228","0.0"
"13240229","10.0"
"13240230","0.0"
"13240231","10.0"
"13240232","0.0"
"13240233","10.0"
"13240234","0.0"
"13240235","0.0"
"13240237","10.0"
"13240238","0.0"
"13240239","0.0"
"13240241","10.0"
"13240242","9.0"
"13240243","9.33"
"13240244","0.0"
"13240245","0.0"
"13240246","9.67"
"13240247","0.0"
"13240248","0.0"
"13240249","0.0"
"13240250","9.33"
"13240251","0.0"
"13240252","0.0"
"13240279","0.0"
"13240280","10.0"
"13240281","0.0"
"13240287","0.0"
"13240288","0.0"
"13240290","0.0"
"13240291","0.0"
"13240292","0.0"
"13240293","0.0"
"13240294","7.0"
"13240295","0.0"
"13240296","0.0"
"13240297","0.0"
"13240298","0.0"
"13240299","0.0"
"13240300","10.0"
"13240301","0.0"
"13240302","9.93"
"13240303","0.0"
"13240304","0.0"
"13240305","7.8"
"13240306","0.0"
"13240307","9.5"
"13240308","0.0"
"13240309","10.0"
"13240310","8.0"
"13240314","0.0"
"13240315","0.0"
"13240316","0.0"
"13240317","0.0"
"13240318","0.0"
"13240319","0.0"
"13240320","0.0"
"13240321","0.0"
"13240322","0.0"
"13240323","0.0"
"13240324","0.0"
"13240325","0.0"
"13240327","0.0"
"13240329","0.0"
"13240333","0.0"
"13240334","0.0"
"13240335","9.75"
"13240336","0.0"
"13240338","0.0"
"13240339","0.0"
"13240340","8.0"
"13240341","0.0"
"13240344","10.0"
"13240345","9.56"
"13240347","0.0"
"13240348","0.0"
"13240349","0.0"
"13240351","0.0"
"13240352","0.0"
"13240353","0.0"
"13240354","0.0"
"13240355","0.0"
"13240356","0.0"
"13240357","0.0"
"13240358","0.0"
"13240359","0.0"
"13240370","0.0"
"13240371","0.0"
"13240380","0.0"
"13240383","0.0"
"13240384","0.0"
"13240385","0.0"
"13240386","0.0"
"13240387","0.0"
"13240388","0.0"
"13240389","0.0"
"13240390","0.0"
"13240391","0.0"
"13240392","0.0"
"13240393","0.0"
"13240394","0.0"
"13240396","0.0"
"13240398","0.0"
"13240399","0.0"
"13240400","0.0"
"13240401","0.0"
"13240402","0.0"
"13240403","0.0"
"13240404","0.0"
"13240405","0.0"
"13240407","0.0"
"13240408","0.0"
"13240410","0.0"
"13240411","0.0"
"13240412","0.0"
"13240413","0.0"
"13240414","0.0"
"13240415","0.0"
"13240417","0.0"
"13240418","0.0"
"13240419","0.0"
"13240420","0.0"
"13240421","0.0"
"13240422","0.0"
"13240423","0.0"
"13240424","0.0"
"13240425","0.0"
"13240426","0.0"
"13240427","0.0"
"13240429","0.0"
"13240430","0.0"
"13240433","0.0"
"13240434","0.0"
"13240435","0.0"
"13240436","0.0"
"13240437","0.0"
"13240438","0.0"
"13240439","0.0"
"13240440","0.0"
"13240441","0.0"
"13240442","0.0"
"13240444","0.0"
"13240445","0.0"
"13240446","0.0"
"13240447","0.0"
"13240448","0.0"
"13240449","0.0"
"13240450","0.0"
"13240452","0.0"
"13240453","0.0"
"13240454","0.0"
"13240455","0.0"
"13240456","0.0"
"13240457","0.0"
"13240458","0.0"
"13240459","0.0"
"13240460","0.0"
"13240461","0.0"
"13240462","0.0"
"13240463","0.0"
"13240464","0.0"
"13240465","0.0"
"13240466","0.0"
"13240469","0.0"
"13240470","0.0"
"13240471","0.0"
"13240472","0.0"
"13240474","0.0"
"13240475","0.0"
"13240476","0.0"
"13240527","0.0"
"13240545","0.0"
"13240547","0.0"
"13240548","0.0"
"13240549","0.0"
"13240550","0.0"
"13240552","0.0"
"13240554","0.0"
"13240555","0.0"
"13240556","0.0"
"13240557","0.0"
"13240561","0.0"
"13240562","0.0"
"13240563","0.0"
"13240566","0.0"
"13240567","0.0"
"13240568","0.0"
"13240572","0.0"
"13240574","0.0"
"13240575","0.0"
"13240579","0.0"
"13240580","0.0"
"13240581","8.0"
"13240582","0.0"
"13240583","0.0"
"13240584","8.75"
"13240585","0.0"
"13240586","9.0"
"13240587","0.0"
"13240588","0.0"
"13240589","9.0"
"13240590","9.5"
"13240591","8.0"
"13240592","9.75"
"13240593","0.0"
"13240595","0.0"
"13240596","10.0"
"13240597","9.67"
"13240598","8.6"
"13240599","9.5"
"13240600","8.8"
"13240601","9.38"
"13240604","8.75"
"13240605","0.0"
"13240607","9.44"
"13240608","0.0"
"13240611","6.0"
"13240612","0.0"
"13240613","7.0"
"13240614","0.0"
"13240615","0.0"
"13240616","0.0"
"13240617","0.0"
"13240622","0.0"
"13240626","0.0"
"13240627","0.0"
"13240628","0.0"
"13240629","0.0"
"13240630","0.0"
"13240631","8.15"
"13240632","0.0"
"13240633","0.0"
"13240634","0.0"
"13240636","0.0"
"13240637","0.0"
"13240638","0.0"
"13240639","0.0"
"13240640","0.0"
"13240642","0.0"
"13240644","0.0"
"13240645","10.0"
"13240646","0.0"
"13240649","0.0"
"13240650","0.0"
"13240651","0.0"
"13240653","0.0"
"13240654","0.0"
"13240659","0.0"
"13240660","0.0"
"13240661","0.0"
"13240662","9.0"
"13240663","0.0"
"13240664","0.0"
"13240665","0.0"
"13240666","0.0"
"13240667","0.0"
"13240668","0.0"
"13240669","0.0"
"13240670","0.0"
"13240671","0.0"
"13240672","0.0"
"13240676","0.0"
"13240678","0.0"
"13240679","0.0"
"13240680","0.0"
"13240681","0.0"
"13240682","0.0"
"13240684","0.0"
"13240690","0.0"
"13240692","0.0"
"13240693","0.0"
"13240694","0.0"
"13240695","0.0"
"13240696","0.0"
"13240697","0.0"
"13240698","0.0"
"13240699","0.0"
"13240700","0.0"
"13240701","0.0"
"13240703","0.0"
"13240704","0.0"
"13240705","0.0"
"13240706","0.0"
"13240707","0.0"
"13240708","0.0"
"13240710","0.0"
"13240711","0.0"
"13240715","0.0"
"13240718","0.0"
"13240719","10.0"
"13240720","10.0"
"13240721","0.0"
"13240722","0.0"
"13240723","0.0"
"13240724","8.75"
"13240726","0.0"
"13240727","0.0"
"13240728","0.0"
"13240729","10.0"
"13240730","0.0"
"13240731","9.2"
"13240732","0.0"
"13240734","0.0"
"13240735","0.0"
"13240736","0.0"
"13240737","10.0"
"13240740","0.0"
"13240741","0.0"
"13240742","0.0"
"13240743","0.0"
"13240744","9.71"
"13240745","0.0"
"13240746","9.0"
"13240747","0.0"
"13240748","0.0"
"13240749","0.0"
"13240750","0.0"
"13240751","0.0"
"13240752","0.0"
"13240753","0.0"
"13240754","0.0"
"13240755","0.0"
"13240756","0.0"
"13240757","0.0"
"13240758","0.0"
"13240759","0.0"
"13240760","0.0"
"13240761","0.0"
"13240762","0.0"
"13240763","0.0"
"13240764","0.0"
"13240765","10.0"
"13240766","0.0"
"13240767","0.0"
"13240768","0.0"
"13240769","0.0"
"13240770","0.0"
"13240772","0.0"
"13240774","0.0"
"13240775","0.0"
"13240776","0.0"
"13240777","0.0"
"13240778","0.0"
"13240779","0.0"
"13240780","0.0"
"13240781","0.0"
"13240782","0.0"
"13240783","9.0"
"13240784","9.71"
"13240785","0.0"
"13240786","0.0"
"13240787","0.0"
"13240788","0.0"
"13240789","0.0"
"13240790","0.0"
"13240791","10.0"
"13240792","0.0"
"13240793","0.0"
"13240794","9.83"
"13240795","9.43"
"13240796","10.0"
"13240797","0.0"
"13240798","0.0"
"13240799","0.0"
"13240800","0.0"
"13240801","0.0"
"13240802","0.0"
"13240803","0.0"
"13240804","0.0"
"13240805","0.0"
"13240806","0.0"
"13240807","0.0"
"13240808","0.0"
"13240809","0.0"
"13240810","0.0"
"13240811","0.0"
"13240812","0.0"
"13240813","0.0"
"13240814","0.0"
"13240815","0.0"
"13240816","0.0"
"13240817","0.0"
"13240820","0.0"
"13240828","0.0"
"13240829","0.0"
"13240830","0.0"
"13240831","0.0"
"13240832","0.0"
"13240833","0.0"
"13240834","0.0"
"13240835","0.0"
"13240836","0.0"
"13240837","0.0"
"13240838","0.0"
"13240839","0.0"
"13240840","0.0"
"13240841","0.0"
"13240843","0.0"
"13240844","0.0"
"13240845","0.0"
"13240846","0.0"
"13240847","0.0"
"13240848","0.0"
"13240849","0.0"
"13240850","0.0"
"13240851","0.0"
"13240852","0.0"
"13240853","0.0"
"13240854","0.0"
"13240855","0.0"
"13240856","0.0"
"13240857","0.0"
"13240858","0.0"
"13240859","0.0"
"13240860","0.0"
"13240861","0.0"
"13240862","0.0"
"13240863","0.0"
"13240864","0.0"
"13240865","0.0"
"13240866","0.0"
"13240867","0.0"
"13240868","0.0"
"13240869","0.0"
"13240870","0.0"
"13240871","0.0"
"13240872","0.0"
"13240873","0.0"
"13240874","0.0"
"13240875","0.0"
"13240876","0.0"
"13240877","0.0"
"13240878","0.0"
"13240879","0.0"
"13240880","0.0"
"13240881","0.0"
"13240882","0.0"
"13240883","0.0"
"13240884","0.0"
"13240885","0.0"
"13240886","0.0"
"13240887","0.0"
"13240888","0.0"
"13240889","0.0"
"13240890","0.0"
"13240891","0.0"
"13240892","0.0"
"13240893","0.0"
"13240894","0.0"
"13240895","0.0"
"13240896","0.0"
"13240897","0.0"
"13240898","0.0"
"13240899","0.0"
"13240900","0.0"
"13240901","0.0"
"13240902","0.0"
"13240903","0.0"
"13240904","0.0"
"13240905","0.0"
"13240906","0.0"
"13240907","0.0"
"13240908","0.0"
"13240909","0.0"
"13240910","0.0"
"13240911","0.0"
"13240912","0.0"
"13240913","0.0"
"13240914","0.0"
"13240915","0.0"
"13240916","0.0"
"13240917","0.0"
"13240918","0.0"
"13240919","0.0"
"13240920","0.0"
"13240921","0.0"
"13240922","0.0"
"13240923","0.0"
"13240924","0.0"
"13240925","0.0"
"13240926","0.0"
"13240927","0.0"
"13240928","0.0"
"13240929","0.0"
"13240930","0.0"
"13240931","0.0"
"13240933","0.0"
"13240936","0.0"
"13240942","0.0"
"13240944","0.0"
"13240945","0.0"
"13240949","0.0"
"13240952","0.0"
"13240955","0.0"
"13240957","0.0"
"13240958","0.0"
"13240960","0.0"
"13240962","0.0"
"13240963","0.0"
"13240970","0.0"
"13240971","0.0"
"13240972","0.0"
"13240976","0.0"
"13240978","0.0"
"13240982","0.0"
"13240985","0.0"
"13240987","0.0"
"13240990","0.0"
"13240994","0.0"
"13240995","0.0"
"13240996","0.0"
"13240997","0.0"
"13240998","0.0"
"13240999","0.0"
"13241003","0.0"
"13241006","0.0"
"13241007","0.0"
"13241011","0.0"
"13241012","0.0"
"13241013","0.0"
"13241015","0.0"
"13241016","0.0"
"13241019","0.0"
"13241022","0.0"
"13241024","0.0"
"13241029","0.0"
"13241031","0.0"
"13241033","0.0"
"13241034","0.0"
"13241036","0.0"
"13241037","0.0"
"13241041","0.0"
"13241042","0.0"
"13241043","0.0"
"13241045","0.0"
"13241049","0.0"
"13241052","0.0"
"13241056","0.0"
"13241057","0.0"
"13241058","0.0"
"13241062","0.0"
"13241064","0.0"
"13241067","0.0"
"13241068","0.0"
"13241070","0.0"
"13241071","0.0"
"13241073","0.0"
"13241074","0.0"
"13241077","0.0"
"13241078","0.0"
"13241080","0.0"
"13241081","0.0"
"13241086","0.0"
"13241087","8.0"
"13241091","9.0"
"13241092","0.0"
"13241094","0.0"
"13241095","0.0"
"13241096","0.0"
"13241097","0.0"
"13241098","10.0"
"13241099","8.0"
"13241100","0.0"
"13241101","0.0"
"13241102","0.0"
"13241103","0.0"
"13241104","0.0"
"13241105","0.0"
"13241106","0.0"
"13241107","0.0"
"13241108","0.0"
"13241109","0.0"
"13241110","0.0"
"13241111","0.0"
"13241112","10.0"
"13241113","7.0"
"13241114","9.2"
"13241116","0.0"
"13241117","0.0"
"13241119","0.0"
"13241121","8.25"
"13241122","0.0"
"13241123","0.0"
"13241124","0.0"
"13241125","0.0"
"13241126","0.0"
"13241127","0.0"
"13241128","0.0"
"13241129","0.0"
"13241130","0.0"
"13241131","0.0"
"13241133","10.0"
"13241134","0.0"
"13241136","0.0"
"13241139","0.0"
"13241140","0.0"
"13241141","0.0"
"13241142","9.71"
"13241143","0.0"
"13241144","0.0"
"13241145","0.0"
"13241146","0.0"
"13241147","0.0"
"13241148","0.0"
"13241149","0.0"
"13241150","0.0"
"13241151","0.0"
"13241154","7.0"
"13241156","0.0"
"13241158","9.5"
"13241162","0.0"
"13241163","0.0"
"13241164","0.0"
"13241165","0.0"
"13241166","9.85"
"13241168","0.0"
"13241169","0.0"
"13241170","9.57"
"13241174","0.0"
"13241177","0.0"
"13241178","0.0"
"13241180","0.0"
"13241182","10.0"
"13241183","0.0"
"13241185","0.0"
"13241186","0.0"
"13241187","0.0"
"13241188","0.0"
"13241193","0.0"
"13241203","0.0"
"13241209","0.0"
"13241210","7.0"
"13241211","8.75"
"13241212","8.33"
"13241213","0.0"
"13241214","0.0"
"13241215","0.0"
"13241216","0.0"
"13241217","0.0"
"13241218","9.0"
"13241219","0.0"
"13241220","0.0"
"13241221","10.0"
"13241222","8.5"
"13241223","0.0"
"13241224","0.0"
"13241225","0.0"
"13241226","6.0"
"13241227","10.0"
"13241228","0.0"
"13241229","10.0"
"13241230","0.0"
"13241231","10.0"
"13241232","10.0"
"13241233","0.0"
"13241234","0.0"
"13241235","0.0"
"13241236","0.0"
"13241237","0.0"
"13241238","0.0"
"13241239","0.0"
"13241240","0.0"
"13241241","0.0"
"13241242","0.0"
"13241243","0.0"
"13241246","0.0"
"13241247","0.0"
"13241248","0.0"
"13241249","0.0"
"13241252","0.0"
"13241253","0.0"
"13241255","0.0"
"13241256","0.0"
"13241257","0.0"
"13241258","0.0"
"13241259","0.0"
"13241260","0.0"
"13241261","0.0"
"13241262","0.0"
"13241263","0.0"
"13241264","0.0"
"13241265","0.0"
"13241266","0.0"
"13241267","0.0"
"13241268","0.0"
"13241269","0.0"
"13241270","0.0"
"13241274","0.0"
"13241278","0.0"
"13241279","0.0"
"13241281","0.0"
"13241292","0.0"
"13241293","0.0"
"13241294","0.0"
"13241296","0.0"
"13241297","0.0"
"13241298","0.0"
"13241299","0.0"
"13241300","10.0"
"13241301","0.0"
"13241302","0.0"
"13241303","10.0"
"13241304","0.0"
"13241305","10.0"
"13241307","0.0"
"13241309","0.0"
"13241311","0.0"
"13241312","0.0"
"13241313","0.0"
"13241314","0.0"
"13241316","0.0"
"13241317","0.0"
"13241319","0.0"
"13241320","0.0"
"13241321","0.0"
"13241322","0.0"
"13241324","0.0"
"13241325","0.0"
"13241326","0.0"
"13241327","0.0"
"13241328","0.0"
"13241329","0.0"
"13241330","0.0"
"13241331","0.0"
"13241332","0.0"
"13241333","0.0"
"13241334","0.0"
"13241335","0.0"
"13241336","0.0"
"13241337","0.0"
"13241338","0.0"
"13241342","0.0"
"13241343","0.0"
"13191308","0.0"
"13191309","0.0"
"13191333","0.0"
"13191334","0.0"
"13191335","0.0"
"13191336","0.0"
"13191337","0.0"
"13191338","0.0"
"13191339","0.0"
"13191340","0.0"
"13191341","0.0"
"13191342","0.0"
"13191344","0.0"
"13191345","0.0"
"13191349","0.0"
"13191350","0.0"
"13191351","0.0"
"13191352","0.0"
"13191353","0.0"
"13191364","0.0"
"13191365","0.0"
"13191366","0.0"
"13191367","0.0"
"13191368","0.0"
"13191369","0.0"
"13191378","0.0"
"13191379","0.0"
"13191380","0.0"
"13191381","0.0"
"13191382","0.0"
"13191383","0.0"
"13191386","0.0"
"13191387","0.0"
"13191389","0.0"
"13191391","0.0"
"13191392","0.0"
"13191393","0.0"
"13191394","0.0"
"13191397","0.0"
"13191400","0.0"
"13191401","0.0"
"13191405","0.0"
"13191408","0.0"
"13191409","0.0"
"13191411","0.0"
"13191416","0.0"
"13191418","0.0"
"13191420","0.0"
"13191421","0.0"
"13191422","0.0"
"13191423","0.0"
"13191424","0.0"
"13191425","0.0"
"13191427","0.0"
"13191429","0.0"
"13191434","0.0"
"13191446","0.0"
"13191454","0.0"
"13191455","0.0"
"13191456","0.0"
"13191457","0.0"
"13191458","0.0"
"13191459","0.0"
"13191460","0.0"
"13191461","0.0"
"13191462","0.0"
"13191463","0.0"
"13191464","0.0"
"13191465","0.0"
"13191466","0.0"
"13191467","0.0"
"13191468","0.0"
"13191469","0.0"
"13191470","0.0"
"13191471","0.0"
"13191472","0.0"
"13191473","0.0"
"13191474","0.0"
"13191475","0.0"
"13191476","0.0"
"13191477","0.0"
"13191478","0.0"
"13191479","0.0"
"13191480","0.0"
"13191481","0.0"
"13191482","0.0"
"13191485","0.0"
"13191487","0.0"
"13191488","0.0"
"13191489","9.0"
"13191490","0.0"
"13191491","0.0"
"13191492","0.0"
"13191493","0.0"
"13191494","0.0"
"13191497","0.0"
"13191498","0.0"
"13191499","0.0"
"13191502","0.0"
"13191503","0.0"
"13191504","0.0"
"13191506","0.0"
"13191507","0.0"
"13191511","0.0"
"13191512","0.0"
"13191515","0.0"
"13191516","0.0"
"13191517","0.0"
"13191520","0.0"
"13191521","0.0"
"13191522","0.0"
"13191523","0.0"
"13191524","0.0"
"13191525","0.0"
"13191526","0.0"
"13191527","10.0"
"13191528","0.0"
"13191529","0.0"
"13191530","0.0"
"13191531","0.0"
"13191532","9.0"
"13191533","10.0"
"13191534","0.0"
"13191535","9.0"
"13191536","0.0"
"13191537","0.0"
"13191538","0.0"
"13191539","0.0"
"13191540","0.0"
"13191541","0.0"
"13191542","0.0"
"13191543","0.0"
"13191544","0.0"
"13191545","0.0"
"13191546","0.0"
"13191547","0.0"
"13191548","0.0"
"13191549","0.0"
"13191550","0.0"
"13191551","0.0"
"13191552","10.0"
"13191553","0.0"
"13191554","0.0"
"13191556","0.0"
"13191557","0.0"
"13191558","0.0"
"13191559","0.0"
"13191564","0.0"
"13191565","8.71"
"13191566","0.0"
"13191567","0.0"
"13191568","0.0"
"13191569","0.0"
"13191570","0.0"
"13191571","0.0"
"13191572","8.83"
"13191573","10.0"
"13191574","0.0"
"13191575","0.0"
"13191576","0.0"
"13191577","0.0"
"13191578","0.0"
"13191580","8.0"
"13191581","0.0"
"13191582","0.0"
"13191584","0.0"
"13191585","0.0"
"13191586","0.0"
"13191590","0.0"
"13191591","0.0"
"13191592","0.0"
"13191593","0.0"
"13191594","0.0"
"13191595","0.0"
"13191596","0.0"
"13191597","0.0"
"13191598","0.0"
"13191599","0.0"
"13191600","0.0"
"13191601","0.0"
"13191602","0.0"
"13191603","0.0"
"13191604","0.0"
"13191605","0.0"
"13191606","0.0"
"13191607","0.0"
"13191608","0.0"
"13191609","0.0"
"13191610","0.0"
"13191611","0.0"
"13191612","0.0"
"13191613","0.0"
"13191614","0.0"
"13191615","0.0"
"13191616","0.0"
"13191617","0.0"
"13191618","0.0"
"13191619","0.0"
"13191620","0.0"
"13191621","0.0"
"13191622","0.0"
"13191623","0.0"
"13191624","0.0"
"13191625","0.0"
"13191626","0.0"
"13191628","0.0"
"13191630","0.0"
"13191631","0.0"
"13191632","0.0"
"13191633","0.0"
"13191634","0.0"
